B|3420|ADORWELD|EQ|09:56:59|1514.42625|6
S|3421|ADORWELD|EQ|09:57:00|1528.55765|7
B|3422|ADORWELD|EQ|09:57:01|1545.73471|3
S|3423|ADORWELD|EQ|09:57:02|1536.93194|4
S|3424|ADORWELD|EQ|09:57:03|1542.83331|7
S|3425|ADORWELD|EQ|09:57:04|1509.10988|8
S|3426|ADORWELD|EQ|09:57:05|1506.28322|6
B|3427|ADORWELD|EQ|09:57:06|1527.20356|3
S|3428|ADORWELD|EQ|09:57:07|1534.86854|6
S|3429|ADORWELD|EQ|09:57:08|1547.7494|8
B|3430|ADORWELD|EQ|09:57:09|1518.57672|1
S|3431|ADORWELD|EQ|09:57:10|1517.32784|5
S|3432|ADORWELD|EQ|09:57:11|1525.79271|1
S|3433|ADORWELD|EQ|09:57:12|1534.2469|2
S|3434|ADORWELD|EQ|09:57:13|1528.30119|1
B|3435|ADORWELD|EQ|09:57:14|1536.15153|5
B|3436|ADORWELD|EQ|09:57:15|1519.01575|3
S|3437|ADORWELD|EQ|09:57:16|1543.10988|1
S|3438|ADORWELD|EQ|09:57:17|1509.14878|6
B|3439|ADORWELD|EQ|09:57:18|1515.79523|1
B|3440|ADORWELD|EQ|09:57:19|1538.68388|1
S|3441|ADORWELD|EQ|09:57:20|1516.78361|9
S|3442|ADORWELD|EQ|09:57:21|1533.40773|3
S|3443|ADORWELD|EQ|09:57:22|1514.38988|9
B|3444|ADORWELD|EQ|09:57:23|1509.35522|1
S|3445|ADORWELD|EQ|09:57:24|1515.03663|9
B|3446|ADORWELD|EQ|09:57:25|1544.34966|7
B|3447|ADORWELD|EQ|09:57:26|1523.04416|6
B|3448|ADORWELD|EQ|09:57:27|1511.27076|5
B|3449|ADORWELD|EQ|09:57:28|1516.07193|4
B|3450|ADORWELD|EQ|09:57:29|1500.13855|3
B|3451|ADORWELD|EQ|09:57:30|1537.79041|6
B|3452|ADORWELD|EQ|09:57:31|1511.28387|1
S|3453|ADORWELD|EQ|09:57:32|1529.89605|6
S|3454|ADORWELD|EQ|09:57:33|1501.25548|9
S|3455|ADORWELD|EQ|09:57:34|1541.72492|6
B|3456|ADORWELD|EQ|09:57:35|1509.37224|2
B|3457|ADORWELD|EQ|09:57:36|1500.23842|7
S|3458|ADORWELD|EQ|09:57:37|1515.05939|1
B|3459|ADORWELD|EQ|09:57:38|1546.02436|1
B|3460|ADORWELD|EQ|09:57:39|1513.13071|5
B|3461|ADORWELD|EQ|09:57:40|1525.17394|7
B|3462|ADORWELD|EQ|09:57:41|1520.36149|1
S|3463|ADORWELD|EQ|09:57:42|1514.71246|1
B|3464|ADORWELD|EQ|09:57:43|1546.36768|8
S|3465|ADORWELD|EQ|09:57:44|1539.44975|5
B|3466|ADORWELD|EQ|09:57:45|1538.09567|3
B|3467|ADORWELD|EQ|09:57:46|1526.30536|9
S|3468|ADORWELD|EQ|09:57:47|1541.24308|2
B|3469|ADORWELD|EQ|09:57:48|1522.92143|8
S|3470|ADORWELD|EQ|09:57:49|1523.25948|5
S|3471|ADORWELD|EQ|09:57:50|1524.6887|7
S|3472|ADORWELD|EQ|09:57:51|1511.84551|2
B|3473|ADORWELD|EQ|09:57:52|1546.18259|5
B|3474|ADORWELD|EQ|09:57:53|1512.93753|4
S|3475|ADORWELD|EQ|09:57:54|1509.90797|3
B|3476|ADORWELD|EQ|09:57:55|1512.18759|6
S|3477|ADORWELD|EQ|09:57:56|1540.86761|6
B|3478|ADORWELD|EQ|09:57:57|1538.42728|7
B|3479|ADORWELD|EQ|09:57:58|1521.35534|4
B|3480|ADORWELD|EQ|09:57:59|1500.6891|6
B|3481|ADORWELD|EQ|09:58:00|1548.78675|6
B|3482|ADORWELD|EQ|09:58:01|1506.62655|9
S|3483|ADORWELD|EQ|09:58:02|1542.57113|5
B|3484|ADORWELD|EQ|09:58:03|1539.08615|1
B|3485|ADORWELD|EQ|09:58:04|1546.90379|2
B|3486|ADORWELD|EQ|09:58:05|1538.66993|4
B|3487|ADORWELD|EQ|09:58:06|1516.56858|4
B|3488|ADORWELD|EQ|09:58:07|1511.5957|9
B|3489|ADORWELD|EQ|09:58:08|1518.88454|8
B|3490|ADORWELD|EQ|09:58:09|1510.15436|4
B|3491|ADORWELD|EQ|09:58:10|1535.97874|9
S|3492|ADORWELD|EQ|09:58:11|1541.32593|7
S|3493|ADORWELD|EQ|09:58:12|1532.32194|7
S|3494|ADORWELD|EQ|09:58:13|1509.30464|7
B|3495|ADORWELD|EQ|09:58:14|1501.86924|6
B|3496|ADORWELD|EQ|09:58:15|1529.02006|4
B|3497|ADORWELD|EQ|09:58:16|1523.13366|4
S|3498|ADORWELD|EQ|09:58:17|1509.9852|9
B|3499|ADORWELD|EQ|09:58:18|1518.4042|8
B|3500|ADORWELD|EQ|09:58:19|1527.07331|5
B|3501|ADORWELD|EQ|09:58:20|1531.64586|9
B|3502|ADORWELD|EQ|09:58:21|1523.83219|3
B|3503|ADORWELD|EQ|09:58:22|1548.56964|8
B|3504|ADORWELD|EQ|09:58:23|1502.31132|7
B|3505|ADORWELD|EQ|09:58:24|1532.9104|4
B|3506|ADORWELD|EQ|09:58:25|1545.4779|1
B|3507|ADORWELD|EQ|09:58:26|1511.82821|1
S|3508|ADORWELD|EQ|09:58:27|1510.68536|8
B|3509|ADORWELD|EQ|09:58:28|1538.11164|3
B|3510|ADORWELD|EQ|09:58:29|1524.31869|4
B|3511|ADORWELD|EQ|09:58:30|1549.60888|3
B|3512|ADORWELD|EQ|09:58:31|1529.45618|2
S|3513|ADORWELD|EQ|09:58:32|1546.1721|6
B|3514|ADORWELD|EQ|09:58:33|1500.61053|6
B|3515|ADORWELD|EQ|09:58:34|1507.72698|4
B|3516|ADORWELD|EQ|09:58:35|1534.22095|6
S|3517|ADORWELD|EQ|09:58:36|1520.82332|9
S|3518|ADORWELD|EQ|09:58:37|1541.79823|1
S|3519|ADORWELD|EQ|09:58:38|1521.4449|2
S|3520|ADORWELD|EQ|09:58:39|1535.64983|7
B|3521|ADORWELD|EQ|09:58:40|1528.308|6
B|3522|ADORWELD|EQ|09:58:41|1505.99518|2
B|3523|ADORWELD|EQ|09:58:42|1535.89756|9
B|3524|ADORWELD|EQ|09:58:43|1535.31859|3
S|3525|ADORWELD|EQ|09:58:44|1505.78591|3
B|3526|ADORWELD|EQ|09:58:45|1528.09557|8
B|3527|ADORWELD|EQ|09:58:46|1516.7825|9
B|3528|ADORWELD|EQ|09:58:47|1522.94249|9
B|3529|ADORWELD|EQ|09:58:48|1521.13793|3
B|3530|ADORWELD|EQ|09:58:49|1505.23872|4
B|3531|ADORWELD|EQ|09:58:50|1507.90115|5
B|3532|ADORWELD|EQ|09:58:51|1504.34043|1
S|3533|ADORWELD|EQ|09:58:52|1509.62235|9
S|3534|ADORWELD|EQ|09:58:53|1542.62222|6
S|3535|ADORWELD|EQ|09:58:54|1501.22613|6
B|3536|ADORWELD|EQ|09:58:55|1521.58086|2
B|3537|ADORWELD|EQ|09:58:56|1540.04682|9
S|3538|ADORWELD|EQ|09:58:57|1505.01291|9
B|3539|ADORWELD|EQ|09:58:58|1511.38568|3
S|3540|ADORWELD|EQ|09:58:59|1536.37199|9
S|3541|ADORWELD|EQ|09:59:00|1532.37762|1
B|3542|ADORWELD|EQ|09:59:01|1528.15119|7
B|3543|ADORWELD|EQ|09:59:02|1508.58204|8
B|3544|ADORWELD|EQ|09:59:03|1539.72655|9
B|3545|ADORWELD|EQ|09:59:04|1507.07071|7
B|3546|ADORWELD|EQ|09:59:05|1506.73989|4
S|3547|ADORWELD|EQ|09:59:06|1539.75175|1
B|3548|ADORWELD|EQ|09:59:07|1518.46117|9
B|3549|ADORWELD|EQ|09:59:08|1515.63086|8
S|3550|ADORWELD|EQ|09:59:09|1513.9336|6
B|3551|ADORWELD|EQ|09:59:10|1516.24861|1
B|3552|ADORWELD|EQ|09:59:11|1517.02938|8
B|3553|ADORWELD|EQ|09:59:12|1534.81838|3
S|3554|ADORWELD|EQ|09:59:13|1512.01311|6
B|3555|ADORWELD|EQ|09:59:14|1516.26632|2
B|3556|ADORWELD|EQ|09:59:15|1538.81058|1
S|3557|ADORWELD|EQ|09:59:16|1545.65753|9
B|3558|ADORWELD|EQ|09:59:17|1530.6418|2
B|3559|ADORWELD|EQ|09:59:18|1505.25591|4
S|3560|ADORWELD|EQ|09:59:19|1527.07923|5
B|3561|ADORWELD|EQ|09:59:20|1531.38894|8
B|3562|ADORWELD|EQ|09:59:21|1515.70263|3
B|3563|ADORWELD|EQ|09:59:22|1541.40002|7
B|3564|ADORWELD|EQ|09:59:23|1539.10394|6
B|3565|ADORWELD|EQ|09:59:24|1528.76534|9
B|3566|ADORWELD|EQ|09:59:25|1507.25078|7
B|3567|ADORWELD|EQ|09:59:26|1534.86907|6
B|3568|ADORWELD|EQ|09:59:27|1544.76743|2
B|3569|ADORWELD|EQ|09:59:28|1512.50506|6
B|3570|ADORWELD|EQ|09:59:29|1547.93429|1
B|3571|ADORWELD|EQ|09:59:30|1538.56512|7
B|3572|ADORWELD|EQ|09:59:31|1515.01608|3
S|3573|ADORWELD|EQ|09:59:32|1530.84106|2
S|3574|ADORWELD|EQ|09:59:33|1515.3924|6
S|3575|ADORWELD|EQ|09:59:34|1504.97339|3
B|3576|ADORWELD|EQ|09:59:35|1541.20743|7
S|3577|ADORWELD|EQ|09:59:36|1533.29035|2
B|3578|ADORWELD|EQ|09:59:37|1530.70003|9
S|3579|ADORWELD|EQ|09:59:38|1507.10864|5
S|3580|ADORWELD|EQ|09:59:39|1518.86886|8
B|3581|ADORWELD|EQ|09:59:40|1543.8318|2
S|3582|ADORWELD|EQ|09:59:41|1508.16522|7
B|3583|ADORWELD|EQ|09:59:42|1502.39514|4
B|3584|ADORWELD|EQ|09:59:43|1509.55757|8
B|3585|ADORWELD|EQ|09:59:44|1512.509|9
B|3586|ADORWELD|EQ|09:59:45|1539.18213|5
B|3587|ADORWELD|EQ|09:59:46|1532.40707|2
S|3588|ADORWELD|EQ|09:59:47|1500.86714|1
S|3589|ADORWELD|EQ|09:59:48|1500.86448|9
B|3590|ADORWELD|EQ|09:59:49|1528.34482|7
B|3591|ADORWELD|EQ|09:59:50|1531.66462|9
B|3592|ADORWELD|EQ|09:59:51|1506.27109|8
S|3593|ADORWELD|EQ|09:59:52|1530.52311|8
B|3594|ADORWELD|EQ|09:59:53|1512.0176|6
B|3595|ADORWELD|EQ|09:59:54|1516.83607|3
S|3596|ADORWELD|EQ|09:59:55|1520.44158|9
S|3597|ADORWELD|EQ|09:59:56|1505.80974|4
B|3598|ADORWELD|EQ|09:59:57|1548.15468|9
S|3599|ADORWELD|EQ|09:59:58|1548.68822|8
B|3600|ADORWELD|EQ|09:59:59|1522.25008|8
S|3601|ADORWELD|EQ|10:00:00|1512.87332|5
B|3602|ADORWELD|EQ|10:00:01|1547.92972|9
B|3603|ADORWELD|EQ|10:00:02|1540.90287|4
S|3604|ADORWELD|EQ|10:00:03|1536.21143|8
B|3605|ADORWELD|EQ|10:00:04|1523.09059|4
S|3606|ADORWELD|EQ|10:00:05|1520.52894|6
B|3607|ADORWELD|EQ|10:00:06|1538.96746|9
B|3608|ADORWELD|EQ|10:00:07|1525.98068|7
B|3609|ADORWELD|EQ|10:00:08|1533.02911|6
S|3610|ADORWELD|EQ|10:00:09|1528.30965|1
B|3611|ADORWELD|EQ|10:00:10|1535.60927|1
S|3612|ADORWELD|EQ|10:00:11|1504.70525|3
B|3613|ADORWELD|EQ|10:00:12|1518.88105|4
S|3614|ADORWELD|EQ|10:00:13|1508.35446|9
B|3615|ADORWELD|EQ|10:00:14|1512.1022|5
S|3616|ADORWELD|EQ|10:00:15|1510.04121|5
S|3617|ADORWELD|EQ|10:00:16|1525.16611|1
S|3618|ADORWELD|EQ|10:00:17|1500.94965|5
B|3619|ADORWELD|EQ|10:00:18|1548.19838|9
S|3620|ADORWELD|EQ|10:00:19|1525.94819|1
S|3621|ADORWELD|EQ|10:00:20|1502.62858|1
S|3622|ADORWELD|EQ|10:00:21|1534.10269|4
B|3623|ADORWELD|EQ|10:00:22|1513.4444|4
B|3624|ADORWELD|EQ|10:00:23|1505.33838|6
B|3625|ADORWELD|EQ|10:00:24|1541.51518|4
S|3626|ADORWELD|EQ|10:00:25|1509.89538|7
B|3627|ADORWELD|EQ|10:00:26|1505.23771|9
S|3628|ADORWELD|EQ|10:00:27|1502.84532|4
B|3629|ADORWELD|EQ|10:00:28|1536.42789|7
B|3630|ADORWELD|EQ|10:00:29|1532.76356|5
B|3631|ADORWELD|EQ|10:00:30|1500.40996|8
B|3632|ADORWELD|EQ|10:00:31|1511.07403|2
B|3633|ADORWELD|EQ|10:00:32|1535.2341|2
B|3634|ADORWELD|EQ|10:00:33|1507.60704|1
S|3635|ADORWELD|EQ|10:00:34|1528.83754|3
B|3636|ADORWELD|EQ|10:00:35|1510.65782|2
B|3637|ADORWELD|EQ|10:00:36|1522.46171|7
B|3638|ADORWELD|EQ|10:00:37|1543.37115|8
S|3639|ADORWELD|EQ|10:00:38|1515.12982|2
B|3640|ADORWELD|EQ|10:00:39|1534.29862|1
B|3641|ADORWELD|EQ|10:00:40|1521.91406|6
B|3642|ADORWELD|EQ|10:00:41|1504.80776|6
S|3643|ADORWELD|EQ|10:00:42|1518.03175|3
S|3644|ADORWELD|EQ|10:00:43|1542.064|7
B|3645|ADORWELD|EQ|10:00:44|1548.65231|7
B|3646|ADORWELD|EQ|10:00:45|1542.25408|3
S|3647|ADORWELD|EQ|10:00:46|1508.11142|7
S|3648|ADORWELD|EQ|10:00:47|1517.27546|7
B|3649|ADORWELD|EQ|10:00:48|1541.55941|2
B|3650|ADORWELD|EQ|10:00:49|1527.6948|8
S|3651|ADORWELD|EQ|10:00:50|1538.80929|7
B|3652|ADORWELD|EQ|10:00:51|1538.88916|2
B|3653|ADORWELD|EQ|10:00:52|1503.5544|2
B|3654|ADORWELD|EQ|10:00:53|1517.12033|7
S|3655|ADORWELD|EQ|10:00:54|1523.95108|1
B|3656|ADORWELD|EQ|10:00:55|1547.26124|7
S|3657|ADORWELD|EQ|10:00:56|1544.91144|5
S|3658|ADORWELD|EQ|10:00:57|1521.1516|8
B|3659|ADORWELD|EQ|10:00:58|1504.7833|5
B|3660|ADORWELD|EQ|10:00:59|1520.22711|6
B|3661|ADORWELD|EQ|10:01:00|1526.79517|3
B|3662|ADORWELD|EQ|10:01:01|1545.21986|6
S|3663|ADORWELD|EQ|10:01:02|1514.74396|4
S|3664|ADORWELD|EQ|10:01:03|1515.44321|5
B|3665|ADORWELD|EQ|10:01:04|1531.35916|9
B|3666|ADORWELD|EQ|10:01:05|1525.25958|4
B|3667|ADORWELD|EQ|10:01:06|1509.79345|4
B|3668|ADORWELD|EQ|10:01:07|1507.23636|8
S|3669|ADORWELD|EQ|10:01:08|1524.47486|3
S|3670|ADORWELD|EQ|10:01:09|1538.96955|6
B|3671|ADORWELD|EQ|10:01:10|1538.94156|7
B|3672|ADORWELD|EQ|10:01:11|1548.79018|6
S|3673|ADORWELD|EQ|10:01:12|1519.13591|7
B|3674|ADORWELD|EQ|10:01:13|1519.59947|4
B|3675|ADORWELD|EQ|10:01:14|1500.09097|1
B|3676|ADORWELD|EQ|10:01:15|1541.49587|9
B|3677|ADORWELD|EQ|10:01:16|1532.33142|1
B|3678|ADORWELD|EQ|10:01:17|1538.49611|1
B|3679|ADORWELD|EQ|10:01:18|1523.53116|8
B|3680|ADORWELD|EQ|10:01:19|1546.00967|6
B|3681|ADORWELD|EQ|10:01:20|1501.45569|4
S|3682|ADORWELD|EQ|10:01:21|1505.76406|8
S|3683|ADORWELD|EQ|10:01:22|1518.80087|2
S|3684|ADORWELD|EQ|10:01:23|1504.2553|7
B|3685|ADORWELD|EQ|10:01:24|1504.39439|1
S|3686|ADORWELD|EQ|10:01:25|1528.34363|3
B|3687|ADORWELD|EQ|10:01:26|1510.8061|7
S|3688|ADORWELD|EQ|10:01:27|1531.32676|6
B|3689|ADORWELD|EQ|10:01:28|1546.46999|6
B|3690|ADORWELD|EQ|10:01:29|1541.19411|5
S|3691|ADORWELD|EQ|10:01:30|1512.42152|3
B|3692|ADORWELD|EQ|10:01:31|1504.48315|7
B|3693|ADORWELD|EQ|10:01:32|1547.50962|9
S|3694|ADORWELD|EQ|10:01:33|1549.7248|3
S|3695|ADORWELD|EQ|10:01:34|1518.72474|7
B|3696|ADORWELD|EQ|10:01:35|1523.03386|2
B|3697|ADORWELD|EQ|10:01:36|1507.26668|3
B|3698|ADORWELD|EQ|10:01:37|1535.50904|7
S|3699|ADORWELD|EQ|10:01:38|1521.09168|8
S|3700|ADORWELD|EQ|10:01:39|1540.15076|6
B|3701|ADORWELD|EQ|10:01:40|1528.86484|4
B|3702|ADORWELD|EQ|10:01:41|1502.13919|8
S|3703|ADORWELD|EQ|10:01:42|1516.74773|1
B|3704|ADORWELD|EQ|10:01:43|1540.42981|7
S|3705|ADORWELD|EQ|10:01:44|1534.40569|1
S|3706|ADORWELD|EQ|10:01:45|1531.6266|8
B|3707|ADORWELD|EQ|10:01:46|1533.62523|5
B|3708|ADORWELD|EQ|10:01:47|1530.25184|5
B|3709|ADORWELD|EQ|10:01:48|1532.05622|2
S|3710|ADORWELD|EQ|10:01:49|1531.02106|8
B|3711|ADORWELD|EQ|10:01:50|1526.6714|3
B|3712|ADORWELD|EQ|10:01:51|1537.88736|7
B|3713|ADORWELD|EQ|10:01:52|1518.47463|9
B|3714|ADORWELD|EQ|10:01:53|1523.76192|1
B|3715|ADORWELD|EQ|10:01:54|1520.07248|7
S|3716|ADORWELD|EQ|10:01:55|1510.46052|9
B|3717|ADORWELD|EQ|10:01:56|1516.09445|3
B|3718|ADORWELD|EQ|10:01:57|1502.75075|1
B|3719|ADORWELD|EQ|10:01:58|1516.27638|1
B|3720|ADORWELD|EQ|10:01:59|1519.52915|1
S|3721|ADORWELD|EQ|10:02:00|1504.6692|6
S|3722|ADORWELD|EQ|10:02:01|1511.02276|5
B|3723|ADORWELD|EQ|10:02:02|1512.47709|5
B|3724|ADORWELD|EQ|10:02:03|1511.37351|1
B|3725|ADORWELD|EQ|10:02:04|1517.51109|2
S|3726|ADORWELD|EQ|10:02:05|1507.24381|9
B|3727|ADORWELD|EQ|10:02:06|1536.57507|4
B|3728|ADORWELD|EQ|10:02:07|1517.13274|6
B|3729|ADORWELD|EQ|10:02:08|1506.11826|3
S|3730|ADORWELD|EQ|10:02:09|1529.67999|4
B|3731|ADORWELD|EQ|10:02:10|1508.98241|5
B|3732|ADORWELD|EQ|10:02:11|1502.90282|3
S|3733|ADORWELD|EQ|10:02:12|1508.16461|3
S|3734|ADORWELD|EQ|10:02:13|1520.99974|3
S|3735|ADORWELD|EQ|10:02:14|1534.67545|2
B|3736|ADORWELD|EQ|10:02:15|1532.07504|7
B|3737|ADORWELD|EQ|10:02:16|1500.2603|8
B|3738|ADORWELD|EQ|10:02:17|1539.66453|9
S|3739|ADORWELD|EQ|10:02:18|1516.78439|3
B|3740|ADORWELD|EQ|10:02:19|1533.98578|5
S|3741|ADORWELD|EQ|10:02:20|1501.63366|1
S|3742|ADORWELD|EQ|10:02:21|1519.68941|5
S|3743|ADORWELD|EQ|10:02:22|1500.98053|2
S|3744|ADORWELD|EQ|10:02:23|1540.81728|4
S|3745|ADORWELD|EQ|10:02:24|1509.34836|1
S|3746|ADORWELD|EQ|10:02:25|1533.7274|8
B|3747|ADORWELD|EQ|10:02:26|1513.85331|8
B|3748|ADORWELD|EQ|10:02:27|1506.76756|6
B|3749|ADORWELD|EQ|10:02:28|1546.51477|9
B|3750|ADORWELD|EQ|10:02:29|1529.75123|3
B|3751|ADORWELD|EQ|10:02:30|1544.53155|1
B|3752|ADORWELD|EQ|10:02:31|1515.32997|6
B|3753|ADORWELD|EQ|10:02:32|1541.49177|9
S|3754|ADORWELD|EQ|10:02:33|1547.08412|3
B|3755|ADORWELD|EQ|10:02:34|1519.75919|6
S|3756|ADORWELD|EQ|10:02:35|1545.20655|3
S|3757|ADORWELD|EQ|10:02:36|1516.75429|1
B|3758|ADORWELD|EQ|10:02:37|1516.23|6
B|3759|ADORWELD|EQ|10:02:38|1549.78663|8
B|3760|ADORWELD|EQ|10:02:39|1547.62052|2
S|3761|ADORWELD|EQ|10:02:40|1511.43092|8
S|3762|ADORWELD|EQ|10:02:41|1541.8601|3
S|3763|ADORWELD|EQ|10:02:42|1517.12289|7
S|3764|ADORWELD|EQ|10:02:43|1548.96217|2
B|3765|ADORWELD|EQ|10:02:44|1542.49088|4
S|3766|ADORWELD|EQ|10:02:45|1545.24597|9
B|3767|ADORWELD|EQ|10:02:46|1528.68368|2
S|3768|ADORWELD|EQ|10:02:47|1514.70757|5
S|3769|ADORWELD|EQ|10:02:48|1509.87625|5
S|3770|ADORWELD|EQ|10:02:49|1526.3936|4
B|3771|ADORWELD|EQ|10:02:50|1533.57579|7
B|3772|ADORWELD|EQ|10:02:51|1537.08943|3
S|3773|ADORWELD|EQ|10:02:52|1508.51916|3
S|3774|ADORWELD|EQ|10:02:53|1526.7944|9
S|3775|ADORWELD|EQ|10:02:54|1521.80549|5
B|3776|ADORWELD|EQ|10:02:55|1510.41121|4
S|3777|ADORWELD|EQ|10:02:56|1527.64812|2
S|3778|ADORWELD|EQ|10:02:57|1513.79569|1
B|3779|ADORWELD|EQ|10:02:58|1526.75273|4
B|3780|ADORWELD|EQ|10:02:59|1510.00547|4
B|3781|ADORWELD|EQ|10:03:00|1544.99713|1
B|3782|ADORWELD|EQ|10:03:01|1516.90514|2
B|3783|ADORWELD|EQ|10:03:02|1530.51673|3
B|3784|ADORWELD|EQ|10:03:03|1506.09665|5
B|3785|ADORWELD|EQ|10:03:04|1531.50086|2
B|3786|ADORWELD|EQ|10:03:05|1513.60202|9
S|3787|ADORWELD|EQ|10:03:06|1547.82658|4
B|3788|ADORWELD|EQ|10:03:07|1519.70771|3
B|3789|ADORWELD|EQ|10:03:08|1530.37033|4
B|3790|ADORWELD|EQ|10:03:09|1510.79067|7
S|3791|ADORWELD|EQ|10:03:10|1543.07381|2
S|3792|ADORWELD|EQ|10:03:11|1540.21665|9
S|3793|ADORWELD|EQ|10:03:12|1512.28177|7
B|3794|ADORWELD|EQ|10:03:13|1545.55243|1
B|3795|ADORWELD|EQ|10:03:14|1502.00775|7
S|3796|ADORWELD|EQ|10:03:15|1537.62866|7
B|3797|ADORWELD|EQ|10:03:16|1522.89344|8
B|3798|ADORWELD|EQ|10:03:17|1541.77297|1
S|3799|ADORWELD|EQ|10:03:18|1523.2743|9
S|3800|ADORWELD|EQ|10:03:19|1503.2791|2
B|3801|ADORWELD|EQ|10:03:20|1511.32728|6
B|3802|ADORWELD|EQ|10:03:21|1549.71874|7
S|3803|ADORWELD|EQ|10:03:22|1516.70888|5
B|3804|ADORWELD|EQ|10:03:23|1508.01526|9
S|3805|ADORWELD|EQ|10:03:24|1540.29154|5
B|3806|ADORWELD|EQ|10:03:25|1502.25349|5
B|3807|ADORWELD|EQ|10:03:26|1503.32044|6
B|3808|ADORWELD|EQ|10:03:27|1514.87594|3
B|3809|ADORWELD|EQ|10:03:28|1502.37005|3
B|3810|ADORWELD|EQ|10:03:29|1549.78563|6
S|3811|ADORWELD|EQ|10:03:30|1534.55644|7
B|3812|ADORWELD|EQ|10:03:31|1525.97932|7
B|3813|ADORWELD|EQ|10:03:32|1540.25832|4
B|3814|ADORWELD|EQ|10:03:33|1533.12434|4
S|3815|ADORWELD|EQ|10:03:34|1508.66325|7
S|3816|ADORWELD|EQ|10:03:35|1510.98169|7
S|3817|ADORWELD|EQ|10:03:36|1543.38471|4
B|3818|ADORWELD|EQ|10:03:37|1516.84807|1
B|3819|ADORWELD|EQ|10:03:38|1522.38202|8
S|3820|ADORWELD|EQ|10:03:39|1519.55679|8
B|3821|ADORWELD|EQ|10:03:40|1502.60149|1
S|3822|ADORWELD|EQ|10:03:41|1535.22869|1
S|3823|ADORWELD|EQ|10:03:42|1527.0037|4
B|3824|ADORWELD|EQ|10:03:43|1533.807|9
B|3825|ADORWELD|EQ|10:03:44|1513.91157|3
S|3826|ADORWELD|EQ|10:03:45|1520.3457|5
B|3827|ADORWELD|EQ|10:03:46|1509.63249|1
S|3828|ADORWELD|EQ|10:03:47|1520.98413|6
S|3829|ADORWELD|EQ|10:03:48|1532.67457|1
S|3830|ADORWELD|EQ|10:03:49|1547.23445|6
B|3831|ADORWELD|EQ|10:03:50|1533.17286|6
S|3832|ADORWELD|EQ|10:03:51|1526.25799|5
S|3833|ADORWELD|EQ|10:03:52|1520.81836|1
B|3834|ADORWELD|EQ|10:03:53|1505.27748|1
B|3835|ADORWELD|EQ|10:03:54|1523.85371|4
B|3836|ADORWELD|EQ|10:03:55|1507.7554|9
S|3837|ADORWELD|EQ|10:03:56|1529.10936|1
B|3838|ADORWELD|EQ|10:03:57|1536.51235|6
B|3839|ADORWELD|EQ|10:03:58|1547.32478|7
B|3840|ADORWELD|EQ|10:03:59|1514.84264|9
S|3841|ADORWELD|EQ|10:04:00|1519.84528|4
B|3842|ADORWELD|EQ|10:04:01|1509.1476|4
B|3843|ADORWELD|EQ|10:04:02|1543.89703|6
S|3844|ADORWELD|EQ|10:04:03|1541.20386|1
S|3845|ADORWELD|EQ|10:04:04|1538.74799|4
B|3846|ADORWELD|EQ|10:04:05|1502.8645|7
B|3847|ADORWELD|EQ|10:04:06|1527.83597|8
S|3848|ADORWELD|EQ|10:04:07|1511.75068|5
B|3849|ADORWELD|EQ|10:04:08|1505.98426|5
B|3850|ADORWELD|EQ|10:04:09|1539.08066|5
S|3851|ADORWELD|EQ|10:04:10|1510.57907|6
S|3852|ADORWELD|EQ|10:04:11|1525.04058|1
B|3853|ADORWELD|EQ|10:04:12|1526.30482|6
B|3854|ADORWELD|EQ|10:04:13|1510.6641|5
S|3855|ADORWELD|EQ|10:04:14|1524.61306|9
S|3856|ADORWELD|EQ|10:04:15|1502.64099|8
S|3857|ADORWELD|EQ|10:04:16|1500.00362|6
B|3858|ADORWELD|EQ|10:04:17|1544.0161|6
B|3859|ADORWELD|EQ|10:04:18|1520.77944|9
B|3860|ADORWELD|EQ|10:04:19|1545.37099|3
B|3861|ADORWELD|EQ|10:04:20|1524.81537|4
B|3862|ADORWELD|EQ|10:04:21|1521.55541|1
S|3863|ADORWELD|EQ|10:04:22|1514.79561|9
S|3864|ADORWELD|EQ|10:04:23|1504.08445|4
B|3865|ADORWELD|EQ|10:04:24|1515.48473|8
S|3866|ADORWELD|EQ|10:04:25|1530.42351|6
B|3867|ADORWELD|EQ|10:04:26|1538.13932|1
B|3868|ADORWELD|EQ|10:04:27|1527.04128|5
S|3869|ADORWELD|EQ|10:04:28|1537.91279|1
B|3870|ADORWELD|EQ|10:04:29|1507.88758|3
B|3871|ADORWELD|EQ|10:04:30|1529.162|5
B|3872|ADORWELD|EQ|10:04:31|1544.13016|7
S|3873|ADORWELD|EQ|10:04:32|1510.89801|5
B|3874|ADORWELD|EQ|10:04:33|1511.38345|6
B|3875|ADORWELD|EQ|10:04:34|1537.42163|1
B|3876|ADORWELD|EQ|10:04:35|1540.60284|8
S|3877|ADORWELD|EQ|10:04:36|1512.40232|1
B|3878|ADORWELD|EQ|10:04:37|1516.57849|8
B|3879|ADORWELD|EQ|10:04:38|1531.58847|1
S|3880|ADORWELD|EQ|10:04:39|1519.92159|5
B|3881|ADORWELD|EQ|10:04:40|1531.20055|9
B|3882|ADORWELD|EQ|10:04:41|1524.8215|2
S|3883|ADORWELD|EQ|10:04:42|1538.68257|9
B|3884|ADORWELD|EQ|10:04:43|1542.29443|6
S|3885|ADORWELD|EQ|10:04:44|1543.19136|3
